smiles	MW	LogP	TPSA	HBA	HBD	RotB
NC(C(=O)N1CCCC1)C(O)Cc1ccc(CC(F)(F)F)cc1F	348.146	1.784	66.560	3.000	2.000	5.000
CCNC(=O)C1C=CC=C(CN2CCC(C(C)CO)C(C)C2)C(F)=C1	350.237	2.675	52.570	3.000	2.000	6.000
CN(C(=O)N1CCC1)C1CCC(C(CCN)CC(F)c2ccccc2)C1	361.253	3.979	49.570	2.000	1.000	7.000
CCCNC1CCN(CCC(OC)=C2CC3C(CN)CC3(C)C2)CC1	349.309	3.136	50.520	4.000	2.000	8.000
CC(C)C(N)C(C)(C)CCC(C)(C)NCC(=O)N1CC2CCC(C2)C1	351.325	3.403	58.360	3.000	2.000	8.000
CC1CCC(NCCC(=O)Nc2cccc(C(F)(F)F)c2)CC1CN	357.203	3.387	67.150	3.000	3.000	6.000
NC(CCCN1CCC(C(N)C2CCCC2)CC1)Cc1cccc(F)c1	361.289	3.705	55.280	3.000	2.000	8.000
CC(CNC(=O)C1CCCC1C#N)NCC(C)c1ccc(F)cc1	331.206	2.963	64.920	3.000	2.000	7.000
CCn1c(CN)c(C)c(-c2cc(F)c(F)cc2F)c1NCCCN	340.187	3.120	69.000	4.000	3.000	7.000
NC(C(=O)N1CCCC1)C(O)CCC(=O)N1CCC(Cc2ccccc2)C1	373.237	1.168	86.870	4.000	2.000	7.000
NC(CCC(=O)N1CCCC1)C1CCC(NC(=O)Cc2ccccc2)C1	357.242	2.244	75.430	3.000	2.000	7.000
NC(C(=O)N1CCCC1)C1CCC(NCCCc2ccccc2)CC1	343.262	2.717	58.360	3.000	2.000	7.000
CC1=CC=C(S(=O)(=O)NC2CCCC(C(N)Cc3ccccc3)C2)C1	360.187	3.269	72.190	3.000	2.000	6.000
NCCC(=O)N(Cc1ccc(-c2ccncc2)cc1)Cc1cccc(F)c1	363.175	3.765	59.220	3.000	1.000	7.000
COc1ccc(CNC(=O)C(C)C(N)Cc2cc(F)ccc2F)cc1	348.165	2.796	64.350	3.000	2.000	7.000
COC1=CC=CC(CC(N)c2ccc(NCCC(F)(F)F)cc2)C=N1	353.171	4.185	59.640	4.000	2.000	7.000
CNC(=O)c1ccc(C2CCCC(CCCNC(=O)CC3CC3)C2)cc1	356.246	4.017	58.200	2.000	2.000	8.000
CN1C(Cc2ccc(Cl)cc2)=NCCN1C(=O)CC(F)(F)F	333.086	2.922	35.910	3.000	0.000	3.000
NC(Cc1cc(F)c(F)cc1F)C1CCC(S(N)(=O)=O)CC1	336.112	1.821	86.180	3.000	2.000	4.000
CN(Cc1cc[nH]c1)CN1CCCC(CC(N)Cc2ccccc2)CC1	354.278	3.466	48.290	3.000	2.000	8.000
CNC(=O)c1cc(-c2cccc(C(C)CNCCc3ccccc3)c2)no1	363.195	3.637	67.160	4.000	2.000	8.000
CS(N)(=O)=CC(N)Cc1cccc(Br)c1CC1CCCC1	372.087	2.642	69.110	2.000	2.000	5.000
CCOC(=O)C1=C(Nc2cccc(C(N)CC(N)CC)c2)C=C(C)C1	343.226	3.393	90.370	5.000	3.000	8.000
NC1CCNC2=C(F)C(CC(F)C(F)CN3CC=C(F)C3=O)=C2C1	345.146	1.950	58.360	3.000	2.000	5.000
CC(=O)OCc1ccc2ccc(CN3CCC(CCC(C)N)CC3)cc2c1	368.246	4.242	55.560	4.000	1.000	7.000
CC(CC(=O)N1CCCC1NC(=O)CN1CCC(C)C1)Cc1ccccc1	371.257	2.662	52.650	3.000	1.000	7.000
CCN(C(C)C)C1CCC(C(N)C(=O)N2CCC(N3CCCC3)C2)CC1	364.320	2.300	52.810	4.000	1.000	6.000
CC(C)CC(C(=O)NCC1CCCC1S(C)(=O)=O)c1ccc(F)cc1	369.177	3.285	63.240	3.000	1.000	7.000
CCCN1C(=O)CC(C(C)C)CC(=O)N2CCCC1C(=O)NCC2CC	365.268	2.177	69.720	3.000	1.000	4.000
NC1CCC(=O)C2=CC(C(CC(F)(F)F)N=Cc3cccnc3)=C2C1	349.140	3.138	68.340	4.000	1.000	4.000
NC(C(=O)N1CCCCC1)C(CCC(=O)N1CCCC1)Cc1ccccc1	371.257	2.588	66.640	3.000	1.000	7.000
Cc1ncc(S(=O)(=O)NCCC(C)(C)c2ccc(F)cc2)cc1F	354.121	3.314	59.060	3.000	1.000	6.000
CC1=CC=C(OC(C)C)C(CC(N)Cc2cc(F)cc(F)c2)C(=O)N=C1	362.181	3.707	64.680	3.000	1.000	6.000
Cc1cccc(NCC(NC(=O)C2CCC(CN)C2)C2CCCC2)c1	343.262	3.457	67.150	3.000	3.000	7.000
CCC(N)CCC(=O)NC1=CC(c2ccccc2F)CC(COC)C1	348.221	3.483	64.350	3.000	2.000	8.000
CC(C)N(C(=O)Cc1ccc(C(F)(F)F)cc1)C1CCNN(C)CC1	357.203	3.084	35.580	3.000	1.000	4.000
CC(=CC1CCN1C(=O)NCC1=C(C(N)C(F)F)CCN1C)C(C)C	356.239	2.555	61.600	3.000	2.000	6.000
NC1CCC(C(=O)C(CC(=O)N2CCCCC2)C(F)(F)F)CNC1	349.198	1.463	75.430	4.000	2.000	4.000
CC(C)C(=O)C1CC2C3CCC(C(NC(=O)CN(C)C)C3)C2CCCN1	363.289	2.062	61.440	4.000	2.000	5.000
CC#Cc1ccc2nc(CN3CCC(C(N)CC)CC3)c(CC)cc2c1NC	378.278	4.160	54.180	4.000	2.000	6.000
NC(C(=O)NC1CCCN1CCCCc1ccccc1)C(=O)c1ccccc1	379.226	2.758	75.430	4.000	2.000	9.000
Cc1cc(CCC(N)c2ccc(C)c(CN3C=NN(C)CCC3)c2)c[nH]1	353.258	3.345	60.650	4.000	2.000	6.000
O=C(CNCc1ccc2c(c1)CCC2)NC(=O)c1ccc(CN2CCC2)cc1	377.210	2.427	61.440	4.000	2.000	7.000
CC1=CC(C(CCN)c2ccc(-c3ccccc3)cc2)N=C(C)NC1=O	347.200	3.649	67.480	3.000	2.000	5.000
CC(C)C(CC(F)c1cccc(F)c1)Nc1ccn2c1CCNC2=O	347.181	4.278	46.060	3.000	2.000	6.000
Cc1nc(Cc2ccc(Cl)cc2Cl)cc(NCCCN)c1C	337.111	4.357	50.940	3.000	2.000	6.000
CCC(N)CC(=O)NCc1cc(-c2c[nH]c3ccccc23)ccc1F	339.175	3.718	70.910	2.000	3.000	6.000
NCC(=O)c1ccc2ccn(Cc3ccc(OCC(F)CF)cc3)c2c1	358.149	3.517	57.250	4.000	1.000	8.000
CC(C)C(C)(C)CC(=O)NCC(C)(C)C1Cc2ccccc2C(=O)N1	344.246	3.556	58.200	2.000	2.000	6.000
CC(C)CC(C1=C2CC(C)C(CC(C)N)=C2C=C1)C(N)C(=O)N1CCC1	357.278	3.148	72.350	3.000	2.000	7.000
CN(C)C(CC(=O)O)(CC(=O)N1CCCC1)Cc1cc(F)ccc1F	354.175	2.295	60.850	3.000	1.000	7.000
COC1CC(Cc2ccc(F)cc2)N(CCCC(N)C(=O)N2CCCC2)C1	377.248	2.187	58.800	4.000	1.000	8.000
CC(C)(CCN1CCC(N)C1)NCC(=O)N1CCc2ccccc2C1	344.258	1.363	61.600	4.000	2.000	6.000
O=C1C=C(Cc2cccc(NCCC(F)c3ccccc3)c2)C(=O)NCC1	366.174	3.757	58.200	3.000	2.000	7.000
CCCN(CCC)C(N)C(=O)N1CCCN1CC(F)(F)c1ccccc1	368.239	2.635	52.810	4.000	1.000	9.000
CCCC(=O)Nc1ccc(Cc2ccccc2CCC(C)=O)c(C#N)c1	348.184	4.409	69.960	3.000	1.000	8.000
CC(C)Nc1ccc(-c2ccc(C(C)C(N)C(=O)N(C)C)cc2F)cc1	357.222	3.832	58.360	3.000	2.000	6.000
Nc1cc(-c2ccccc2)cc(C(N)C(N)Cc2ccccc2F)c1	335.180	3.645	78.060	3.000	3.000	5.000
CCc1ccc(CC(N)CCCN(C)C(=O)N2CCCC2C(F)(F)F)cc1	385.234	3.978	49.570	2.000	1.000	7.000
CCN(CCCCN1Cc2ccccc2C1)C(=O)N1CCC(N)C1	330.242	2.257	52.810	3.000	1.000	6.000
CN(C)C(=O)NCCC(c1ccc(F)cc1)C1CCCCC1C(=O)O	350.201	3.462	69.640	2.000	2.000	6.000
CN(Cc1c[nH]cn1)C1CCC(C2CCC(NC(=O)C(F)(F)F)C2)CC1	372.214	3.248	61.020	3.000	2.000	5.000
CCC1=C(S(=O)(=O)c2ccccc2)C(c2ccccc2)C(N)CC1	341.145	4.029	60.160	3.000	1.000	4.000
COCC1C(CN2CCC(N)C2)=CC(=O)C(Cc2ccccc2)CC1C	356.246	2.676	55.560	4.000	1.000	6.000
CC(C)NC(CC(C)c1ccc(-c2ccccc2)cc1)C(N)C(=O)O	340.215	3.626	75.350	3.000	3.000	8.000
CC(C)C(Cc1ccc(N)cc1)NS(C)(=O)=Cc1ccccc1	330.177	3.105	55.120	2.000	2.000	6.000
CC(C)CCC(C)C(=O)N1C=CC(c2ccc(S(C)(=O)=O)cc2)CC1	363.187	3.992	54.450	3.000	0.000	6.000
NCc1ccc(CC(N)C(=O)Nc2ccc(Br)s2)cc1	353.020	2.478	81.140	4.000	3.000	5.000
CCc1ccc2n(CCCOC)cnc(c1CN)CCc1ccccc1-2	351.231	3.831	53.070	4.000	1.000	6.000
CC(C)N(C)C1CC(NCc2cc(F)ccc2F)CCC1C(=O)O	340.196	3.017	52.570	3.000	2.000	6.000
CNC(=O)c1ccc(Cc2cccc(NCC(C)C(=O)N3CCC3)c2)cc1	365.210	2.917	61.440	3.000	2.000	7.000
CC(C(=O)N1CCC(F)C(F)C1)C(N)CC(=O)N1CC(F)CC1C	349.198	1.207	66.640	3.000	1.000	4.000
NC1CC(NCC(=O)NCC(F)(F)F)CCCN1C(F)(F)F	336.138	0.914	70.390	4.000	3.000	4.000
CN(CCNCc1cccc(C(=O)O)c1)CCc1ccc2ccccc2n1	363.195	3.197	65.460	4.000	2.000	9.000
CCC1(C)CC(N)C(C)(C)CC(=O)NC1CCc1ccc(F)cc1	334.242	3.807	55.120	2.000	2.000	4.000
COC(=O)C1CCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F	344.135	1.528	72.630	4.000	1.000	5.000
CCC(N)C1=C(C)CN(CC(Cc2ccccc2F)C(=O)N(C)C)CC1	361.253	2.832	49.570	3.000	1.000	7.000
CC1CCN(CCCN(C)C)OC(=O)C1NCCC(=O)c1ccccc1	361.237	1.969	61.880	6.000	1.000	9.000
CC(C)CC(=O)NC1CC2CCCC(CC(C)CN)C(=O)C2C1	322.262	2.898	72.190	3.000	2.000	6.000
CN1CC(N)CCCc2ccnc(Cc3ccc(F)c(F)c3)c2CC1=O	359.181	2.615	59.220	3.000	1.000	2.000
NC1CCN(c2ncc(C(F)(F)F)cc2CCNCCC2CC2)C1	342.203	2.570	54.180	4.000	2.000	7.000
CN(CCc1c[nH]c(N2CCOCC2)c1C(=O)O)c1ccccc1F	347.165	2.368	68.800	4.000	2.000	6.000
CN(Cc1cccc(N)c1)C1CCC(NC(=O)CC(F)(F)F)CC1	343.187	3.080	58.360	3.000	2.000	5.000
CC(C)C(=O)N(CC(N)CCC(=O)N1CC2CCC1C2)c1ccccc1	357.242	2.794	66.640	3.000	1.000	7.000
CCC(=O)Nc1ccc(CC(N)CCC(=O)N2CCCC2C)cc1	331.226	2.696	75.430	3.000	2.000	7.000
CN(C)CC1=CC=C2NC=C(C1)C(N)CCC(N)Cc1cc(F)ccc12	356.238	2.523	67.310	4.000	3.000	2.000
NC1CCc2cc(CNCC(F)(F)c3ccccc3)ccc2C1=O	330.154	3.024	55.120	3.000	2.000	5.000
CCc1c(OC)ccc(C2CC(N)CC(N)CC2C(C)C)c1CC	332.283	4.014	61.270	3.000	2.000	5.000
CCCCC(=O)NC1CCC(C(C)NC(=O)c2ccc(F)cc2)CC1	348.221	3.809	58.200	2.000	2.000	7.000
NC1CCNC2=CC=Cc3cnc(CNCCC4CCCCC4)c2c31	338.247	3.502	62.970	4.000	3.000	5.000
N#Cc1ccccc1C(=O)CNC1CC2CC(NCCC(F)F)CCC21	361.197	3.133	64.920	4.000	2.000	8.000
CC(C(=O)N1CCC(F)C1)C(CC(=O)NC1CCN(C)CC1)N(C)C	356.259	0.724	55.890	4.000	1.000	6.000
CN(C)CC1CC(=O)C1Cc1ccc(CNc2ccc(F)cc2)nc1	341.190	3.142	45.230	4.000	1.000	7.000
CC=NC(=O)CNC(C(C)=O)c1ccc(CC(F)c2ccccc2)cc1	354.174	3.777	58.530	3.000	1.000	8.000
CCC1C(CCN)CC(=O)N1CC1CC1C(=O)NCc1cccc(F)c1	361.217	2.054	75.430	3.000	2.000	8.000
CC(N)CCC(N)C(Cc1cc(F)ccc1F)C(=O)N1CCC(F)C1	357.203	2.149	72.350	3.000	2.000	7.000
CC(Cc1cccc(F)c1)C1(Cc2ccc(F)c(N)c2)NC(=O)C1N	345.165	2.164	81.140	3.000	3.000	5.000
CNC(NCCN1CCN(C(=O)Cc2ccccc2)CC1)c1ccccc1	366.242	1.881	47.610	4.000	2.000	8.000
COc1cc2c(cc1OCCNCC(F)(F)F)NCC(=O)N2CC(C)C	375.177	2.640	62.830	5.000	2.000	8.000
COc1ccccc1C1=C(C(N)CCC(N)Cc2ccccc2)CCC1	350.236	4.310	61.270	3.000	2.000	8.000
CN(C)CC(Cc1cccc(F)c1)=C1C2=C(O)C(CO)C(N)CC1C=C2	358.206	2.564	69.720	4.000	3.000	5.000
CS(=O)(=O)NCCC1CC(F)CN1C(=O)CCc1cccc(F)c1	360.132	1.637	66.480	3.000	1.000	7.000
NC(CCCN1CCCC(c2cc(F)ccc2F)CC1)S(=O)(=O)O	362.148	2.487	83.630	4.000	2.000	6.000
CC1CC2CC(CCCC(=O)NCc3ccc(F)c(F)c3)CC2NC1=O	364.196	3.302	58.200	2.000	2.000	6.000
NCCC1=C2CC(N)CC2=C1C=CC=CCCC(=O)N1CCC(F)C1	345.222	2.526	72.350	3.000	2.000	7.000
CN(C(=O)O)C1CCC(c2ccc(NCCC(=O)N3CCCC3)cc2)CC1	373.237	3.747	72.880	3.000	2.000	6.000
CCNC(=O)CCC1NC(=O)CCC1CCCC(=O)c1ccccc1	344.210	2.851	75.270	3.000	2.000	9.000
CN(C1CCC(N)CC1)C(CNC(=O)c1cccc(F)c1)c1ccccc1	369.222	3.499	58.360	3.000	2.000	6.000
N#CC1C(CNCC(=O)Cc2ccc(F)c(F)c2F)CC(F)C1F	346.110	2.641	52.890	3.000	1.000	6.000
COC(=O)CC1CCC(C(N)CC(C)(C)C(=O)NCC(C)(C)C)CC1	354.288	3.262	81.420	4.000	2.000	7.000
COCc1c(CCN)c(C(=O)NC2CCCC2)nc2ccccc12	327.195	2.555	77.240	4.000	2.000	6.000
CCOc1ccc(CNC(=O)C2CCCN2C(=O)CCC2CC2)cc1	344.210	2.883	58.640	3.000	1.000	8.000
N=C(c1ccccc1)c1cccc(NC(=O)CCNCC2CCCC2)c1	349.215	4.211	64.980	3.000	3.000	8.000
CC(c1cc(NC2CCC(CN)CC2)ccc1F)[SH](N)C(=O)C1CC1	367.209	3.628	81.140	4.000	4.000	6.000
NCCC1CCCN1CCC1CCN(CC(=O)NC2CCCCC2)C1	350.305	1.960	61.600	4.000	2.000	8.000
Cc1ccc(Cc2cnccc2NC(=O)CCC(N)Cc2ccccc2)cc1	373.215	4.270	68.010	3.000	2.000	8.000
COc1ccc(CCC2CCN(C(=O)NCCO)CC2CC(F)(F)F)cc1	388.197	3.220	61.800	3.000	2.000	7.000
CCCC1CC(N)N(Cc2ccc(F)cc2)CN1CC(=O)N1CCCC1	362.248	2.367	52.810	4.000	1.000	6.000
CCc1cc(CNCC2=CN3C=CC(C(C)=O)=CC=C3C=C2)ccc1CN	361.215	3.480	58.360	4.000	2.000	7.000
CC(NC(=O)C(NCC1CCCC1)c1ccccc1)C(=O)N1CCCC1	357.242	2.635	61.440	3.000	2.000	7.000
C[SH](C)(=O)C=C(c1ccc(NCC(=O)c2ccccc2)cc1)C1CCC1	369.176	4.399	46.170	3.000	2.000	7.000
CC1CC(C)CC(C2=CN=CNN2C(=O)Cc2ccccc2)C1	311.200	3.518	44.700	3.000	1.000	3.000
CCC1=CC(C2=C(C)C(OC)=C2)=CC=CC(C(C(N)=O)C(C)C)=C1CN	354.231	3.692	78.340	3.000	2.000	7.000
NC(=CC1=CSC(c2ccccc2)C(CCCC(F)F)=C1)S(=O)[O-]	370.075	4.399	66.150	4.000	1.000	7.000
CNCCC(C1=C(CN)C(c2ccccc2Cl)=NC1=O)C(C)C	333.161	2.806	67.480	3.000	2.000	7.000
O=C(CCc1ccc(Cl)cc1)NCCCN1CCC(C(=O)N2CCC2)C1	377.187	2.333	52.650	3.000	1.000	8.000
N#CC(CCN1CC(F)(F)CC1=O)C(N)Cc1ccc(F)cc1F	343.131	2.232	70.120	3.000	1.000	6.000
C=C1c2c(-c3ccccc3)cc(CCCN(C)CC)n2CNCC1C(=O)NC	380.258	2.976	49.300	4.000	2.000	7.000
CCNC(=O)C1=CC=NC(NC2CCC3CC(N)CCC(C3)C2)C=C1F	362.248	2.589	79.510	4.000	3.000	4.000
NCC1=CC(C(=O)NCCCC(=O)N2CCCC2Cc2ccccc2)=CC1	367.226	2.332	75.430	3.000	2.000	8.000
CN(C)C(CC(=O)N1CCCC1CNc1cccc(F)c1)C(=O)C1CC1	361.217	2.528	52.650	4.000	1.000	8.000
CC1(C)CCC(C(=O)N2CCN(Cc3ccccc3)CC2)CC(N)C1	343.262	2.875	49.570	3.000	1.000	3.000
CC(Cc1ccccc1)CN1CCc2c(C(=O)N(C)C)c[nH]c2C(=O)C1	353.210	2.636	56.410	3.000	1.000	5.000
CC1=CC(CNC(=O)c2cnc3c(c2)CCCCN(C(C)C)CC3)=C1	339.231	3.287	45.230	3.000	1.000	4.000
CCc1cc2cccc(-c3ccc(COCC(C)(C)C)nc3)c2n1CN	351.231	4.745	53.070	4.000	1.000	6.000
NC(CC(F)(F)F)=C(c1ccc2cc(F)ccc2c1)C(O)CCC(=O)O	371.114	3.827	83.550	3.000	3.000	6.000
CC(CC(N)Cc1ccc(F)cc1)c1ccc(C2=CCN(C)C=C2CN)cn1	380.238	3.456	68.170	4.000	2.000	7.000
CNC(Cc1ccccc1)C(N)C(=O)N1CCC(CCC(F)(F)F)CC1	371.218	2.726	58.360	3.000	2.000	7.000
NC(CCC(=O)Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCCC1	350.199	3.195	63.400	3.000	1.000	7.000
Cn1c(CNCCCCNC(=O)O)ccc1Cc1ccc(Cl)cc1	349.156	3.407	66.290	3.000	3.000	9.000
NC(CNC1CCN(C2CCCC2)C1)Cc1cccc(OC(F)(F)F)c1	371.218	3.062	50.520	4.000	2.000	7.000
CNC(Cc1ccc(F)cc1)=C1Cc2cc(N)ccc2N1CC(F)F	347.161	3.709	41.290	3.000	2.000	5.000
CC(NCCCNC(=O)c1ccc(C(F)F)nc1F)c1ccccc1	351.156	3.629	54.020	3.000	2.000	8.000
CCC1=C(c2cc(N)c(CCN(C)C)cn2)c2cc(F)ccc2NC1CC	368.238	4.323	54.180	4.000	2.000	6.000
CSC1(c2ccc(Br)cc2)CCC(NS(C)(=O)=O)CC1	377.012	3.499	46.170	3.000	1.000	4.000
CCC1CCCN1C(=O)CC(Br)C(CCN)C(C)(C)N	347.157	2.243	72.350	3.000	2.000	7.000
CNCC1(NCCN(C)C2CCC(C(C)C)CC2)CCC(N)C1(C)C	352.357	2.828	53.320	4.000	3.000	8.000
N#Cc1ccc(CNC2=CC=CN3CC2CC=C3CCNCC(F)F)cc1	370.197	3.510	51.090	4.000	2.000	8.000
CCNC(=O)c1ccc2c(c1)-c1cc(NCCCO)ccc1C2CC	338.199	3.753	61.360	3.000	3.000	7.000
CCC(C)(C)C(NC(C)C)C(c1ccc(F)cc1)C(N)C(=O)N1CCC1	363.269	3.272	58.360	3.000	2.000	8.000
NC(CC(=O)N1CCCC1CNC(=O)C(F)(F)F)Cc1cccc(F)c1	375.157	1.755	75.430	3.000	2.000	6.000
CCOC1CCCN(C(=O)CCNc2ccc(C(N)CC)cc2C)CC1	361.273	3.624	67.590	4.000	2.000	8.000
NC1C(=O)N(CC2CC2)CCCC1C(=O)NCc1cc(F)ccc1F	351.176	1.557	75.430	3.000	2.000	5.000
O=C(Cc1ccccc1F)Cn1cnc2c(NCc3ccccc3)[nH]c-2c1	362.154	3.879	62.710	4.000	2.000	7.000
CNCCC(CN1CCC(C)N1)c1ccc2ccc3cccnc3c2c1	348.231	3.680	40.190	4.000	2.000	6.000
COC1=CC=C2C=CCN2N=C1C(=O)CCCCC1CCCCC1C	342.231	4.598	41.900	4.000	0.000	7.000
NC1CCN(CCCCN2CCC(F)C2)Cc2c1[nH]c1ccccc21	344.238	3.197	48.290	3.000	2.000	5.000
COc1ccc2ccc(ccc1F)C(CN)CC(N)Cc1c[nH]cc1C2	355.206	3.193	77.060	3.000	3.000	2.000
CCCCC(=O)N1CCC(C)C(NC(=O)CC(C)c2ccccc2)CC1	358.262	4.114	49.410	2.000	1.000	7.000
NC(CC(=O)N1CCC(F)C(F)C1)NC(CC1CC1)C(=O)CC1CC1	357.223	1.697	75.430	4.000	2.000	9.000
CC#CCN1C(C)CCCC1CCNCc1cc(N)c2ccccc2n1	350.247	3.563	54.180	4.000	2.000	6.000
CC(C)C(=C1C(C)CC1N)c1ccccc1C(=O)NCC(F)(F)F	340.176	3.755	55.120	2.000	2.000	4.000
CC(C)C(C)c1ccccc1CC(=O)CC(N)C(=O)N1CCCC1C	344.246	3.286	63.400	3.000	1.000	7.000
CCCC(CN)CCN1Cc2cc(OCC(F)(F)F)ccc2CCC1=O	372.202	3.668	55.560	3.000	1.000	8.000
CCC(CC(=O)NCc1ccccc1)NC(=O)C1CC(F)CC1C(F)F	370.187	3.217	58.200	2.000	2.000	8.000
CC(=O)NC(CC(=O)NCC(F)(F)F)N1CCCC1C(=O)C1CCC1	363.177	1.351	78.510	4.000	2.000	7.000
CC(NCc1ccc(F)cc1F)C(=O)C(N)CCc1ccccc1C#N	357.165	2.844	78.910	4.000	2.000	8.000
CNCC1CC(Nc2nccc3cnccc23)CCN1CC(F)(F)F	353.183	2.656	53.080	5.000	2.000	5.000
NC1CCCCN1C1CCc2cc(NCCCC(F)(F)F)ccc2C1=O	369.203	3.709	58.360	4.000	2.000	5.000
CCN1C(=O)C(NCC(C)(C)C)CC1Cc1ccccc1CC(C)=O	344.246	2.986	49.410	3.000	1.000	7.000
NCCC(=O)N1CC(CC2CC2)CCC1=CC=C1NCCCCCC1N	360.289	2.633	84.380	4.000	3.000	5.000
CC(C)CN1CCC(C)(C)CC1N(C(=O)CCN)C(C)c1ccccc1	359.294	4.029	49.570	3.000	1.000	7.000
NC1CCC(C(N)CC(=O)N2CCC(CCCC(F)(F)F)CC2)C1	349.234	2.802	72.350	3.000	2.000	6.000
NS(=O)(=O)N1CCCc2ccc(CCCc3ccc(F)cc3)cc2C1	362.146	2.953	63.400	2.000	1.000	5.000
CCN1CCN=C(c2ccc(NC(=O)CCl)cc2Br)N1C	372.035	2.555	47.940	4.000	1.000	4.000
CC(C)CCc1ccc(Nc2ccnc3c2CN(C(N)=O)C(C)C3)cc1	352.226	4.239	71.250	3.000	2.000	5.000
CN(C)Cc1ccc2c(c1)C(=O)C(CCC(N)Cc1ccccc1)NC2	351.231	2.753	58.360	4.000	2.000	7.000
NCC1CN(Cc2ccc(F)cc2)CCC1CNC(=O)C1CCCC1	347.237	2.529	58.360	3.000	2.000	6.000
NC(CCC(O)C(=O)N1CCCC1)Cc1ccc(-c2ccccc2)cc1	352.215	2.987	66.560	3.000	2.000	7.000
CCC(N)CCC(=O)NC(C)c1cc(Cl)cc(Br)c1	346.045	3.797	55.120	2.000	2.000	6.000
CNCC1=C(CN)C2CC(CN)C(CC(=O)c3ccccc3)CC2C1	341.247	2.355	81.140	4.000	3.000	7.000
NC(c1ccc(F)cc1)C1CCCN(CC(=O)NCCC(F)F)CC1	357.203	2.699	58.360	3.000	2.000	7.000
CC(=O)OC1CCC(C(N)Cc2cc(F)c(F)cc2F)C(CCCO)C1	373.186	3.094	72.550	4.000	2.000	7.000
COCC1CC2(CNCCC(F)(F)F)CC2C(N)CC1C(F)(F)F	362.179	3.097	47.280	3.000	2.000	6.000
CC(=O)N1CCC(NCC(c2ccc(F)cc2)C(C)C)C(C(C)N)C1	349.253	2.739	58.360	3.000	2.000	6.000
NC(CC(=O)N1CCC(F)C1)C(C(=O)NCc1cccc(F)c1)C1CC1	365.191	1.756	75.430	3.000	2.000	7.000
COc1ccc2c3c(ccc2c1)NCCN(C(=O)CCNCC(F)(F)F)C3	381.166	3.145	53.600	4.000	2.000	5.000
CNCC(=O)N1CCC(CNC(=O)C2CCN2CCCc2ccccc2)CC1	386.268	1.268	64.680	4.000	2.000	9.000
CC(=O)NCCc1ccc(CNc2ncccn2)cc1-c1ccccc1	346.179	3.434	66.910	4.000	2.000	7.000
CCC1CCCN1C(=O)CNCc1ccc(C(N)CC(F)(F)F)cc1	357.203	3.129	58.360	3.000	2.000	7.000
CCC(N)CCCNCC1=CC(c2ccccc2)=C2C(C(=O)NC)=CC=C12	363.231	3.100	67.150	3.000	3.000	9.000
CN(c1ccc(C(F)(F)F)cc1)C(N)C(=O)N1CCCC1CC1CC1	355.187	3.218	49.570	3.000	1.000	5.000
NC(c1ccc(CN2CCCC2)c(O)c1)C(F)C(F)c1ccccc1	346.186	4.037	49.490	3.000	2.000	6.000
CC#CCn1c(N)cc(C)c1CC(C)CCC(=O)NC1CCCC1C#N	354.242	3.169	83.840	4.000	2.000	7.000
CC1CCC(N(CC(=O)Cc2ccccc2)NC(=O)C2CCC2)CCN1	357.242	2.462	61.440	4.000	2.000	7.000
CCC(NCC(=O)NCC1CC2CCC(=O)C=C2CC(C)(C)C1)C(C)C	362.293	3.859	58.200	3.000	2.000	7.000
CNC(=O)C1CCN(Cc2ccc(C(=O)CC(C)C)cc2)CC1Cc1ccccc1	406.262	4.342	49.410	3.000	1.000	8.000
CC1=CC=NC(NC(=O)Cc2cc(C)c(CN3CCCC3)cc2C)C=C1	351.231	3.471	44.700	3.000	1.000	5.000
CN(CC(N)Cc1cc(F)ccc1F)c1cccc(CN2CCC(N)C2)c1	374.228	2.504	58.520	4.000	2.000	7.000
COC1=C(CC2C=CC(C)=C(N)C=C3C(C=CC=N)=CC=C32)C(C)CC1	348.220	5.124	59.100	3.000	2.000	5.000
CC#Cc1cc(-c2ccc(CN)cc2)cc(CCC(N)Cc2ccccc2)n1	369.220	4.081	64.930	3.000	2.000	7.000
CCNC(=O)C(NCCc1cccc(CC)c1)c1c[nH]c2cccnc12	350.211	3.135	69.810	3.000	3.000	8.000
CC(CN1CCCC1)NCC(=O)NCc1ccc(CN2CCCC2)cc1	358.273	1.973	47.610	4.000	2.000	9.000
CC(C)CCCN1CCC(C(N)CC(N)C(=O)N2CCC(F)C2)C1	342.279	1.360	75.590	4.000	2.000	8.000
NCC(c1ccc(F)cc1)C1CC(N)NCC1Cc1cc(F)ccc1F	363.192	2.899	64.070	3.000	3.000	5.000
NC1CCCN1C(=O)CNc1cc(F)c(Cl)cc1CCCCc1ccccc1	403.183	4.364	58.360	3.000	2.000	8.000
CCC(N)CC(=O)N1CCC(N(C)Cc2cccc(CN)c2)CC1	332.258	1.696	75.590	4.000	2.000	7.000
NC(CC(=O)N1CCCC1CNS(=O)(=O)C1CC1)Cc1cccc(F)c1	383.168	1.158	92.500	4.000	2.000	8.000
CC1C(F)CCN1CC(N)Cc1ccc(CCN2CCC(O)C2)cc1	349.253	1.598	52.730	4.000	2.000	7.000
