smiles	MW	LogP	TPSA	HBA	HBD	RotB
COc1cc(-c2nc(N)c(C)cc2-c2ccc(Cl)cc2)ccc1F	342.094	5.107	48.140	3.000	1.000	3.000
COC1=CC=C2N=CC(c3c(C(F)(F)F)c4ccccc4c4c(F)nccc34)C=C21	410.104	6.068	34.480	3.000	0.000	2.000
O=C(Nc1ccc2[nH]c3cc(F)ccc3c2c1)Nc1cc(C=CC(=O)C2CC2)ccc1Cl	447.115	6.750	73.990	2.000	3.000	5.000
COC(=O)c1ccc(C2CC(C3CCC3)C(N)(C(F)F)CS2)cc1	355.142	4.030	52.320	4.000	1.000	4.000
CC(Oc1c(Cl)c(F)c2ccccc2c1N1CC2CC(C1)C(=O)O2)C1CCCC1	417.151	5.342	38.770	4.000	0.000	4.000
FC1=CC(Cl)=CC(C2=NN=C3N=CC(c4ccc(Cl)c(Cl)c4)=C3C2)C1	393.000	5.986	37.080	3.000	0.000	2.000
O=C(C=Cc1ccoc1)NC1c2ccccc2C2CCCCC21	307.157	4.438	42.240	2.000	1.000	3.000
CC(C)C1CC2CC(CN1)C1CC(CC(=O)Nc3ccccc3Cl)C1(c1ccc(F)cc1)N2	469.230	5.335	53.160	3.000	3.000	5.000
O=C1CSc2c(c3ccc(Br)cc3c3ccccc23)N1c1ccsc1	424.954	6.587	20.310	3.000	0.000	1.000
CC1=CC=C2NN=CC2CC1CCNC1Cc2ccc(F)cc2C1	325.195	3.328	36.420	3.000	2.000	4.000
COc1cc2cc(N3CCN(C(C)(Br)c4ccccc4)CC3)ccc2cn1	425.110	4.633	28.600	4.000	0.000	4.000
CCCC(=O)NC1=CC2CC(C1)C(CN1CCCCCC1)(C1CCCC1)C2	372.314	5.269	32.340	2.000	1.000	6.000
COc1cc(C(=O)N2CCc3ccccc3C2)ccc1Br	345.036	3.656	29.540	2.000	0.000	2.000
CC(C)CC(=O)N1C(C(=O)Cc2cc(F)ccc2F)CC1(C)C	323.170	3.502	37.380	2.000	0.000	5.000
Cc1cc(N)cc(CN2CCC(CC(=O)N3CCCCC3)CC2)c1	329.247	3.192	49.570	3.000	1.000	4.000
Cc1ccc2cc(C=CC(=O)N(C)c3ccc(F)cc3)ccc2n1	320.132	4.359	33.200	2.000	0.000	3.000
Cc1cc(CN2CC(c3ccccc3)CC2c2ccccc2)cn1C	330.210	5.064	8.170	2.000	0.000	4.000
COc1c(Cl)cc(C(F)(F)F)c2c1CN1C(=[IH])CCC1(C)C2=O	458.971	4.215	29.540	3.000	0.000	1.000
COCC(C)C1CCCC(N(C)S(=O)(=O)c2ccccc2)C1	325.171	3.148	46.610	3.000	0.000	6.000
CN1CCc2c(NC(=O)N(C)c3ccccc3)ccc(-c3c(Cl)cnc(Cl)c3F)c2CC1	472.123	5.893	48.470	3.000	1.000	3.000
COC1=C(CCC#Cc2ccccc2Br)c2ccccc21	338.031	5.109	9.230	1.000	0.000	3.000
CNCCCC(c1ccccc1)c1ccc(-c2ccc(Cl)cc2)cn1	350.155	5.534	24.920	2.000	1.000	7.000
O=C1CCC(Br)CC(c2cccc(Cc3ccccc3)c2)=C1O	370.057	5.063	37.300	2.000	1.000	3.000
CN1CCC(C(=O)C2=CCN(Cc3ccc(CN)cc3)C2)(c2ccc(F)c(Cl)c2)CC1	441.198	3.913	49.570	4.000	1.000	6.000
CN(C)C1=CC2=CC(=C3CCN(C4CCCCC4(C)C)CC3)C(=O)C=C2C(C)(C)C1	408.314	5.659	23.550	3.000	0.000	2.000
CCC1=CC=C2CC(C1)C(C1CCN(CCCCF)CC1)=NN2	319.242	4.038	27.630	3.000	1.000	6.000
CCCc1ccc2ccncc2c1CCCN1NCC(C)(C)C=C1C	337.252	4.870	28.160	3.000	1.000	6.000
CC(=O)N(C)C(Br)(C#N)C1CCC(c2cc(F)c(Cl)cc2Cl)C1	419.981	5.109	44.100	2.000	0.000	3.000
COc1cc2c(cc1C(C)C)CNC1C2=CC=c2[nH]ccc2=C1C	320.189	2.667	37.050	2.000	2.000	2.000
CC1(C)c2cc(F)ccc3c4cccc3ccc2S(=O)(=O)CCC(C4)C(=O)C1N	413.146	3.627	77.230	4.000	1.000	0.000
CCOc1ccc(C2=CNC(c3ccc(C(F)(F)F)cc3)=NN2)cc1	347.125	3.957	45.650	4.000	2.000	4.000
COc1cc(F)cc2c1CCN1CCC(N3CCC(C)(C)c4ccc(Br)cc43)C21	458.137	5.456	15.710	3.000	0.000	2.000
CN1N=C2C(=Nc3c2cccc3C(F)(F)F)NCCC2CC3(c4cccc(F)c4)CC3C21	442.178	4.864	39.990	4.000	1.000	1.000
CN1CCN(CC(F)(F)F)C(C(=O)Nc2ccc(F)cc2F)C1	337.121	2.082	35.580	3.000	1.000	3.000
O=c1c2c(c3cc(F)ccc(OC(F)(F)F)n1-3)C(Br)C1CCCCC21	419.014	5.036	31.230	3.000	0.000	1.000
Cc1cc(C(C)NCc2cccs2)c2ccccc2c1Cl	315.085	5.714	12.030	2.000	1.000	4.000
CN(CCCN(CCF)C1CC(=O)CC(F)(F)C1)c1ccccc1	342.192	3.541	23.550	3.000	0.000	8.000
CC1(C)CC(CCCN)CCN1Cc1ccc(Br)c(Cl)c1	372.097	4.832	29.260	2.000	1.000	5.000
CCOc1cc(C)ccc1CC(C)NC1CCC(F)(F)c2ccccc21	359.206	5.541	21.260	2.000	1.000	6.000
COC1=CC(=O)C2=CC(Br)=C3C=CC(c4ccccc4F)=CC=C3N2C1	411.027	4.624	29.540	3.000	0.000	2.000
CNCC1CC1=CC=C1C=C(c2c(F)cc(F)cc2F)N=C1C	318.134	4.011	24.390	2.000	1.000	4.000
O=[N+]1NN=C(c2cc(Cl)ccc2Cl)C1Cc1ccc(F)cc1	338.026	3.745	44.470	2.000	1.000	3.000
CC(C)C=C1C=CC=C2NC=C(NC3CCC(NC(C)C(=O)C4CCCCC4)CC3)C12	423.325	5.112	53.160	4.000	3.000	7.000
CC(=O)N1CC2(CC3CCC1C3)CN(C(=O)N(C)C(C)(C)C)C(Cl)(Br)C2	447.129	4.237	43.860	2.000	0.000	0.000
CNCC(=O)C1=CC2(CC1)CCN(Cc1ccccc1)CCC2O	328.215	2.138	52.570	4.000	2.000	5.000
COC1=CC=C2CC(C1=O)C(C)(C)N(C(=O)NC1CCNC(C)(C)C(C)(C)C(C)(C)C1)CC2C	473.362	5.055	70.670	4.000	2.000	2.000
Oc1cc(-c2[nH]ccc2C(F)(F)F)ccc1CN1CC2CC1C2	322.129	4.000	39.260	2.000	2.000	3.000
CN(CCN1CCCCC1)CC1CC(c2ccccc2)c2cn(C)cc21	351.267	4.062	11.410	3.000	0.000	6.000
CCC(CC)NC1=NC(NC2=C3CCCCC3=Cc3ccc(C(C)C)cc3N2)=C1C(F)(F)F	458.266	6.958	48.450	4.000	3.000	6.000
CN1CCC2(CN1)C(=O)N(Cc1cccc(Cl)c1)CC2c1ccccc1	369.161	3.293	35.580	3.000	1.000	3.000
CCN(C)c1cccc(C2CCN3CCN(C(=O)N2)c2ccccc2C3Br)c1	442.137	4.513	38.820	3.000	1.000	3.000
NC1=C2CCCCCC2=NC1=CCCC(=O)NCc1ccc(F)cc1	341.190	3.738	67.480	3.000	2.000	5.000
Cc1ccc(CC2=NCC3C4CCCCC4(C)C3C2)c(F)c1	299.205	4.964	12.360	1.000	0.000	2.000
CNC(C)C(=O)NC1(C)c2ccccc2CC1C(C)(C)c1n[nH]c2c(C(F)(F)F)cccc12	458.229	4.671	69.810	3.000	3.000	5.000
NC(=O)c1cc(-c2ccc(F)c(F)c2)c2ccn(CCCN3CCC(F)(F)C3)cc-2c1=O	447.157	3.728	68.330	4.000	1.000	6.000
O=C1CCN(c2c[nH]c3ccccc23)CC1c1ccccc1	290.142	3.731	36.100	2.000	1.000	2.000
CC(C)C1=C(N)NC2=C(CCCCC2)C(=O)NCC(=O)Nc2ccc(C(F)(F)F)cc21	436.209	3.865	96.250	4.000	4.000	1.000
NC(CCF)CC1CC(=O)CCN1Cc1cc(C(F)(F)F)ccc1-c1cc2ccccc2[nH]1	461.209	5.464	62.120	3.000	2.000	7.000
O=C(C(O)N1C(=O)NCC1c1ccc(Cl)cc1)N1CCCC1	323.104	1.347	72.880	3.000	2.000	3.000
O=C(Cc1ccc(F)c(F)c1)C1NCCCC1c1ccccc1O	331.138	3.318	49.330	3.000	2.000	4.000
C=CCn1c(F)ccc1-c1ccc(-c2c[nH]c3ccccc23)c(=O)[nH]1	333.128	4.317	53.580	2.000	2.000	4.000
CC(=O)C1=C(c2ccccc2)NC2=CC(CCCc3ccccc3)=CN1C2	356.189	4.654	32.340	3.000	1.000	6.000
CCC1Cn2ncc(C(F)(F)F)c2CN1CC(=O)NCC(F)(F)F	358.123	2.175	50.160	4.000	1.000	4.000
CC1CC(=C(Br)C(=O)OCCNC(=O)O)c2ccccc2C1	367.042	3.186	75.630	3.000	2.000	4.000
COc1cc(CN(c2cc3ccccc3[nH]2)C2CCC(C)N2)c[nH]1	324.195	3.609	56.080	3.000	3.000	5.000
CCN(C)c1ccncc1C(=O)Nc1ccc(C(C)C2CCCC2)cc1	351.231	5.084	45.230	3.000	1.000	6.000
NC(=O)C1CCCC1c1ccc(-c2c(F)cccc2Cl)cc1N	332.109	4.097	69.110	2.000	2.000	3.000
CC(C)Nc1cc(F)c(C2=CCN(C)CC2)nc1C1(C#N)CCC1	328.206	3.705	51.950	4.000	1.000	4.000
Nc1ccc(CN(CCn2cnc3c(F)cccc32)c2ccccc2)cc1	360.175	4.464	47.080	4.000	1.000	6.000
CCCc1c(NC(=O)N2CCC(C)(C)C2)cccc1-c1ccc(F)cc1	354.211	5.709	32.340	1.000	1.000	4.000
CN1CCN(CCC2(C)CCc3ccc(-c4cn[nH]c4)cc3C2)CC1	338.247	3.209	35.160	3.000	1.000	4.000
CS(=O)(=O)CC(F)(F)c1cccc2c1-c1cccc(NS(=O)(=O)C3CCCC3)c1-2	441.088	4.155	80.310	4.000	1.000	6.000
CCc1cccc(-c2c(-c3cccc(Cl)c3)nc3n2CCC3CN)c1	351.150	4.879	43.840	3.000	1.000	4.000
CCC1CC(C(=O)NC2NC(c3cc(F)c(Cl)cc3Cl)CC(C)(N)C3CC2C3)N1	442.170	3.493	79.180	4.000	4.000	4.000
CC1COCC(Cc2ccccc2Br)C1c1ccccc1	344.078	5.058	9.230	1.000	0.000	3.000
CCN1C(=Cc2ccc(-c3cc(F)cc(F)c3)cc2)C(O)C1C(F)(F)F	369.115	4.600	23.470	2.000	1.000	3.000
Nc1nc(CC(CN2CCCCC2)c2ccc(F)cc2F)c[nH]1	320.181	3.082	57.940	3.000	2.000	5.000
CC(=O)NC1=CC=C2Nc3cccc(C(C)c4ccccc4)c3NC12	331.168	3.962	53.160	3.000	3.000	3.000
COCc1c(F)cccc1-c1cccc(NC(=O)N2CC(F)C2)c1	332.134	3.825	41.570	2.000	1.000	4.000
FC1=CCN(CCNc2ccccc2Nc2ccc(Cl)cc2)C(F)=C1	361.116	5.475	27.300	3.000	2.000	6.000
COC1=CC=C(C(=O)NCCC(F)(F)F)C2CC3CCCCC3CC12	357.192	4.358	38.330	2.000	1.000	4.000
O=C(c1ccc2ccccc2c1)C1CCN(Cc2ccccc2Cl)C1	349.123	5.198	20.310	2.000	0.000	4.000
Nc1cc(C2CCN(CCc3ccccc3)CC2)cc2cc(F)ccc12	348.200	4.983	29.260	2.000	1.000	4.000
CC1OC(c2ccccc2)C1C1(CCCc2cccnc2)CC(C)(C)N1	350.236	4.691	34.150	3.000	1.000	6.000
C=C(N)c1c(Cl)cccc1Nc1ccc(CC(C)C)cc1OC	330.150	5.220	47.280	3.000	2.000	6.000
C=C1C(C)=NC(C(=O)NCc2ccccc2)C(C(C)(C)C)=C1C	310.205	4.065	41.460	2.000	1.000	3.000
CN1CCCC(c2cc3n(c2)C2C(=O)CC(=Cc4ccc(Br)c2c4)CC3)CC1	438.131	5.342	25.240	3.000	0.000	1.000
COC1=Cc2ccccc2C(N2CC(C)(C)C3(C)CCCC23C)N1CC(F)(F)F	408.239	5.799	15.710	3.000	0.000	3.000
CC#CC1CN(C)CC2(C)CCN(Cc3ccc(Cl)cc3)C12	316.171	3.506	6.480	2.000	0.000	2.000
CN1CCc2c(ccc(Cl)c2CCc2ccc(F)cc2)C1	303.119	4.252	3.240	1.000	0.000	3.000
CC(C)(Nc1ccc(N2CCCCC2)cc1)C1=C(N)C(=O)NC1	314.211	2.210	70.390	4.000	3.000	4.000
NCC1Cc2cc(F)ccc2CC(Cc2ccc(Br)cc2)C1	361.084	4.511	26.020	1.000	1.000	3.000
NCC1=CC=CC(c2ccc(N3CCC(F)C3)c(F)c2)C=C1	302.159	3.469	29.260	2.000	1.000	3.000
CC(NCC1CCCCC(F)(F)C1)C(=O)Nc1cccc2ccccc12	360.201	4.972	41.130	2.000	2.000	5.000
CC1=NC(S(C)(=O)=O)C(C(C)c2ccc(Cl)cc2)=C1Cc1ccccc1	387.106	4.828	46.500	3.000	0.000	5.000
O=C1CCc2c(cccc2OCCCCN2CCC(F)CC2)C1	319.195	3.337	29.540	3.000	0.000	6.000
O=C(O)c1ccccc1C(=O)N1CCN(c2ccc(Br)cc2)C(C2=CC=CC2)C1	452.074	4.365	60.850	3.000	1.000	4.000
COc1ccc(-c2ccc(C(=O)NC3CCC(C)(C)C3)cc2C)cc1	337.204	4.979	38.330	2.000	1.000	4.000
O=C(CCc1ccc(N2CCCCC2)cc1)Nc1c(F)cccc1F	344.170	4.526	32.340	2.000	1.000	5.000
Oc1c(CNc2ccc(F)cc2)ccn1C12CC3CC(CC(C3)C1)C2	340.195	4.870	37.190	3.000	2.000	4.000
COc1c(Cl)cccc1-c1ccc(-n2cc(F)cc2F)c(F)c1	337.048	5.224	14.160	2.000	0.000	3.000
CC(C)(C)OC(=O)NCCC(C(=O)NC1Cc2ccccc2-c2ccccc21)C(F)(F)F	448.197	5.160	67.430	3.000	2.000	5.000
NC(=O)c1ccc2c(c1)-c1ccccc1CCC2C(=O)CCF	311.132	3.411	60.160	2.000	1.000	4.000
CC(C)CC1(C)CC2C(c3cccc(C(=O)O)c3)CCCC2C1C	328.240	5.977	37.300	1.000	1.000	4.000
CC(C)CN(C)C1=CC2=C(C1)C2(C)C(=O)N(C)C1CCC(C2(C)CCCC2(C)C#N)CC1	437.341	5.916	47.340	3.000	0.000	6.000
Cc1cc(F)ccc1N1c2cccnc2N(c2c(F)cccc2Cl)C2CCCC21	411.131	6.533	19.370	3.000	0.000	2.000
CC1=CC(CNC(=O)c2cc(F)c3c(c2)C=C(NC(=O)NC2CCCCC2)CC3)CCCCC1	467.295	6.001	70.230	2.000	3.000	5.000
NCCC1C(O)=CC=C2NC=C(c3cc(F)c(F)c(F)c3F)C=C21	338.104	3.418	58.280	3.000	3.000	3.000
CC(C)c1ccccc1C1=C2NC(c3ccc(F)cc3)=CN2C1	306.153	4.535	15.270	2.000	1.000	3.000
CCC1=C(NS(=N)(=O)N2C(=O)CC2C(Br)C2=CCCC(C)(C)CC2)C=C1	441.109	4.578	73.260	3.000	2.000	6.000
CC(C)c1c(O)cccc1CCC1CCC(c2cccnc2)CC1C	337.241	6.063	33.120	2.000	1.000	5.000
CCCN(c1cccc2ccccc12)[PH](=O)(=O)NCC(C)C	320.165	4.573	49.410	2.000	1.000	7.000
O=C(Cc1c[nH]c2ccccc12)NCC1(Cc2cccc(F)c2)CCC1	350.179	4.379	44.890	1.000	2.000	6.000
CCc1ccc(C#N)c(C#CC#CC2=CCN(Cc3ccc(Br)cc3)C2)c1	414.073	4.680	27.030	2.000	0.000	3.000
O=S(=O)(Nc1ccccc1)c1cc(Br)ccc1Cl	344.923	3.903	46.170	2.000	1.000	3.000
CCC(CC)c1c[nH]c(NC2CCN(C(=O)Nc3cccc(C(F)(F)F)c3)CC2C)c1C	450.261	6.600	60.160	2.000	3.000	6.000
CCOC(=O)C(C)NC(=O)NC1CCC2(CCCCC(F)(F)c3ccc(F)cc3CC2)C1	454.244	5.214	67.430	3.000	2.000	4.000
CC1=NOC(CCC(C)(C)c2cccc(Br)c2)C1C(F)(F)F	377.060	5.460	21.590	2.000	0.000	4.000
Cc1cc(C)c(C2CCN(C(=O)Nc3ccc(F)c(F)c3)C(C(F)(F)F)N2C)cn1	428.164	4.776	48.470	3.000	1.000	2.000
CC(=O)NC(C)(C)C(C)(C)c1ccc2c(c1)CN(C1CCC(O)CC1C(F)(F)F)CC2	440.265	4.329	52.570	3.000	2.000	4.000
COC1CCCCN2CCCC3CCCC(C3)c3ccc(c(c3)C1)C2	341.272	5.298	12.470	2.000	0.000	1.000
S=C1NC(=C(C2=CC=CC2)C2CC2)C2(Cc3ccccc32)N1	306.119	3.466	24.060	1.000	2.000	2.000
O=C(CCS(=O)(=O)Nc1ccccc1)c1cccc(Cl)c1	323.038	3.355	63.240	3.000	1.000	6.000
O=C(NC1CCC(Cc2cc(F)ccc2F)C1)c1ccc(O)cc1	331.138	3.812	49.330	2.000	2.000	4.000
COc1cc(C=C2CCN(C)CCC2CCCCN)ccc1C1CCC1	356.283	4.817	38.490	3.000	1.000	7.000
CN1C=C(CC2CCC(N)C2)N2CCc3ccccc3CC12	297.220	2.718	32.500	3.000	1.000	2.000
CCC1c2ccccc2C=C(CC=C(N)C(=O)Nc2cc(F)c(Cl)cc2Cl)N1C	433.112	5.741	58.360	3.000	2.000	5.000
CNc1ccc(-c2ccncc2)c2c1CCc1cc(Cl)ccc1-2	320.108	5.209	24.920	2.000	1.000	2.000
CCC1CCN(C(=O)Nc2ccccc2CN2CCCC2=O)CC1	329.210	3.463	52.650	2.000	1.000	4.000
CCCC(C)N(C)C1=CC(=O)c2ccc(Cl)cc2C(CC)C1=O	333.150	4.603	37.380	3.000	0.000	5.000
CC1=CC=C2C(=O)C3CCN(CCC4CCc5ccccc5CCC43C)C(=O)C2C1	403.251	4.902	37.380	2.000	0.000	0.000
O=C(O)CCC1CNC(=CC=C2CC(c3ccccc3)N2c2ccccc2C(F)(F)F)C1	442.187	5.899	52.570	3.000	2.000	6.000
O=C1C=C(c2ccccc2)NC2CC=C1C=CC=C2C(=O)c1ccc(F)cc1	371.132	4.403	46.170	3.000	1.000	3.000
CN(C)C(c1ccc(C(F)(F)F)cc1)N1CCN2C(=NN(C)C(C)(C)c3ccc(F)cc32)C1	463.236	4.721	25.320	5.000	0.000	3.000
Clc1ccc2[nH]cc(C3CCC(N4CCCCCCC4)CC3)c2n1	345.197	5.509	31.920	2.000	1.000	2.000
CCc1cccc(N2CCN(c3nc(-c4ccc(F)c(Cl)c4)cs3)CC2)c1	401.113	5.492	19.370	4.000	0.000	4.000
COC1=CC=C2N=C(I)C(Br)=C2CCNC(C)(C)C(=O)N1	464.955	2.742	62.720	4.000	2.000	1.000
Oc1ccc(C=CC2=Cc3ccccc3CC2C2CCC2)cc1	302.167	5.461	20.230	1.000	1.000	3.000
NC(c1cccc(Cc2cccnc2)n1)C1CCNCC1C1CC1	322.216	2.703	63.830	4.000	2.000	5.000
Cc1ccc2c(c1)C(=O)NC1(CC2)CCN(C(=O)Nc2ccc(F)cc2)c2ccc(F)cc21	447.176	5.287	61.440	2.000	2.000	1.000
Nc1ccccc1C1CCCc2cc(CCC(=O)O)ccc2C1	309.173	3.949	63.320	2.000	2.000	4.000
CC1=CC=C(C)C(C(=O)N2CCCCN2C)C(Br)=C1c1ccc(Cl)cc1	434.076	5.438	23.550	2.000	0.000	2.000
CNc1ccccc1-c1ccccc1Nc1cc(F)c(F)cc1F	328.119	5.556	24.060	2.000	2.000	4.000
O=C(NC1CCC(O)CCN1C(=O)Cc1ccc(Cl)cc1Cl)c1ccc(Cl)cc1	454.062	4.319	69.640	3.000	2.000	4.000
O=C(NC(C(=O)Nc1ccc(C2CCNCC2)[nH]1)c1cccc(F)c1)c1ccc(Cl)cc1	454.157	4.384	86.020	3.000	4.000	6.000
CC(C)Cc1ccc2c(c1)Nc1ccc(C(=O)NCc3ccc(Cl)cc3Cl)c(F)c1N2	457.112	7.062	53.160	3.000	3.000	5.000
CC(=O)C1CCC(N2CCCCC(NC3=Nc4ccccc4C3)C2)CC1	353.247	3.865	44.700	4.000	1.000	3.000
Cc1ccc(CN2CCN(C(=O)CC3(C4=CCCCCCCC4)CC3)C2)cc1	380.283	5.438	23.550	2.000	0.000	5.000
O=C1CCC(CNc2ccc(Cl)c3ccccc23)c2ccccc21	335.108	5.665	29.100	2.000	1.000	3.000
Nc1nc2ccccc2cc1CNC1CCCC(Cc2ccccc2)C1	345.220	4.708	50.940	3.000	2.000	5.000
COc1ccc2c(CC3CCCC3)cc(N3CCCCC3)cc2c1	323.225	5.571	12.470	2.000	0.000	4.000
O=CNc1cc(Br)c(Cl)c(NC2=Nc3ccccc32)c1	348.962	4.175	53.490	3.000	2.000	3.000
Oc1ccc(-n2nc3c(n2)-c2cc(F)ccc2C2C(Br)CC2C3)cc1	399.038	4.202	50.940	4.000	1.000	1.000
CN(C)C(=O)NCCCNC(=O)C1CC(c2cc(Cl)ccc2Cl)CC2CCCC21	439.179	4.681	61.440	2.000	2.000	6.000
CC(c1cccc(-n2ncc(Br)c2-c2ccc(F)cc2)c1)N1CCNC(=O)C1	442.080	3.934	50.160	4.000	1.000	4.000
NC(=O)CSc1cn(C2CCC3(CC2)Cc2ccccc2C3)c2ccccc12	390.177	5.119	48.020	3.000	1.000	4.000
O=c1[nH]c(-c2cccc(-c3ccccc3)c2)cn1C1CC2CCC(C2)C1	344.189	5.262	37.790	2.000	1.000	3.000
O=C(NN=C1CCCCc2ccccc21)N1Cc2ccc(Br)cc2C1	397.079	4.605	44.700	2.000	1.000	1.000
O=C1CCC2C=C(Cc3ccccc3)C=CC2=NS1(=O)=O	301.077	2.433	63.570	3.000	0.000	2.000
COCc1ccc(N2CC(C)(C)c3cccc(C(C)(C)C)c3N2)cc1	338.236	5.255	24.500	3.000	1.000	3.000
CC1=NC(C2CCCC2)=C1c1cc(C(N)=O)cc(-c2ccccc2)c1	330.173	4.828	55.450	2.000	1.000	4.000
NC(=O)c1ccccc1CN1CC2CC(CCC(F)(F)C2)CC1=O	336.165	2.960	63.400	2.000	1.000	3.000
Cc1c(NC(=O)NC2CCN(C3CCCCC3)C2)ccc2cccnc12	352.226	4.072	57.260	3.000	2.000	3.000
Fc1cnc(Cc2ccc(CN3CCC4CC3C4)c(F)c2)c(F)c1	332.150	4.074	16.130	2.000	0.000	4.000
Cc1ccc(N2CCC3CNC(=O)NC(Cc4ccccc4)C3C2)cc1	349.215	3.362	44.370	2.000	2.000	3.000
O=C(CC1CCCC1=CC(F)(F)F)NC(=O)c1ccc(F)c(F)c1	347.094	3.900	46.170	2.000	1.000	3.000
CC1(C(=O)C2CCC(NC(=O)C3=C(F)C=C(C#N)C3)CC2)CC1	316.159	3.108	69.960	3.000	1.000	4.000
CC12CC3CC(CC(C3)C1NC(=O)Cc1ccc(F)cc1F)C2	319.175	3.838	29.100	1.000	1.000	3.000
CC1(C)CCC(C(=O)NC2=CC=C(NC(=O)C3CCCC3)C(c3cccc(Cl)c3)C2)CC1	454.239	6.234	58.200	2.000	2.000	5.000
CC[SH]1C(C#N)=NC2=c3[nH]c(-c4ccc(F)c(F)c4)cc3=C2c2ccccc21	391.095	3.596	51.940	2.000	2.000	2.000
COc1ccc2c(c1)C(C(=O)N1CCCCCCCC1)CCC2	315.220	4.298	29.540	2.000	0.000	2.000
CC1CC2CCC1CC(NC(=O)Nc1ccccc1Cl)C2	306.150	4.676	41.130	1.000	2.000	2.000
CCC1=C(NC(=O)NCC2CCCN2c2cccc(Cl)c2)CCCC1	361.192	4.846	44.370	2.000	2.000	5.000
CC1=CC=CC(C(C)(C)N(C)N(C)CN2CCNCC2)C=C1c1ccccc1	380.294	3.622	21.750	4.000	1.000	6.000
CN(CCNc1ccc2ncccc2c1)c1ccc(F)cc1Cl	329.110	4.576	28.160	3.000	1.000	5.000
CCc1cn2c(c1NC(=O)C1(C)CCN(C(C)(C)C)CC1)NCC2(C)c1ccc(Cl)cc1	456.266	5.732	49.300	4.000	2.000	4.000
N#Cc1ccccc1CN(CC1CCC(F)C1)Nc1ccccc1Cl	357.141	5.179	39.060	3.000	1.000	6.000
COc1ccc2c(c1Cl)S(=O)(=O)C1CCCCN1C(c1ccc(Cl)cc1)C2	425.062	4.885	46.610	4.000	0.000	2.000
CC1(C)C=C2NC(c3ccccc3Cl)=NN2C(CN)N=CCC1	331.156	2.924	66.010	5.000	2.000	2.000
CC(=O)CC1=CNC(C(=O)NCc2cccc(F)c2)C1(C)C	304.159	2.303	58.200	3.000	2.000	5.000
N#Cc1ccc(C(=CCN2CCCCC2)c2cc(F)ccc2[NH])cc1	334.172	4.529	50.830	2.000	0.000	4.000
NC(Cc1cccc(Cl)c1)Cc1c[nH]c2c(c1=O)Cc1ccccc1-2	350.119	3.712	58.880	2.000	2.000	4.000
O=C1NC1CCCN(C1=CC=C2C3=CC=CC=CC3=C2C1)C1CCC(C(F)(F)F)C1	414.192	4.875	42.250	2.000	1.000	6.000
CCc1[nH]cc(-c2ccncc2)c1C1CCCc2ccccc21	302.178	5.107	28.680	1.000	1.000	3.000
NCC1CC(CNc2ccccc2C(F)(F)F)CCC1O	302.161	2.853	58.280	3.000	3.000	4.000
CC(=O)NCC1CCC(C(=O)Nc2cc(Cl)c(Cl)cc2C(c2ccccc2)C(C)C)C1	460.168	6.272	58.200	2.000	2.000	7.000
CN(Cc1ccccc1F)N1CCC(N)(c2ccccc2)CCN1	328.206	2.627	44.530	4.000	2.000	4.000
CNc1ccc(C(F)(F)F)cc1CNc1cccc2cc(NC3CCNCC3)c(C)cc12	442.234	5.985	48.120	4.000	4.000	6.000
NC(=O)C1C2CC3(C(=O)N1CCN3Cc1ccc(Cl)cc1Cl)C1CCCCCC21	435.148	3.460	66.640	3.000	1.000	3.000
CC(NC(=O)C1=C2CC(C=C1)Cc1ccccc12)c1cccnc1	316.158	3.845	41.990	2.000	1.000	3.000
COc1ccccc1N1CCN2CCC(C1)C(=CC=Cc1ccccc1)C2	360.220	4.477	15.710	3.000	0.000	4.000
CS(Cc1ccnc(NC2CCCC2)c1)=C(c1ccccc1)C(F)F	362.163	5.321	24.920	2.000	1.000	6.000
CC1CC2CCC(CNC(=O)N3CCCC3(C)NC(=O)Cc3cccc(C(F)(F)F)c3)(C1)C2	465.260	5.102	61.440	2.000	2.000	5.000
CN(C)CC1CC2CNC(c3ccc(Br)cc3)CC21	322.104	3.297	15.270	2.000	1.000	3.000
CC(=O)N1CCC(CNC(=O)CCC(F)(F)F)C2CCCCN21	335.182	2.083	52.650	3.000	1.000	4.000
NC(=O)c1cccc(Nc2ccccc2NC(=O)c2cccc3cc(Br)ccc23)c1	459.058	5.697	84.220	3.000	3.000	5.000
COC1=CC=CC(c2ccc3[nH]cc(C4CCNCC4)c3c2)C=C1NC(=O)c1ccccc1	439.226	5.133	66.150	3.000	3.000	5.000
O=C(Nc1ccccc1)c1cc(CNC(=O)c2cc(F)cc(F)c2F)cc(C(F)(F)F)c1	452.096	5.305	58.200	2.000	2.000	5.000
CN1CCC(NC(=O)CC2=CC=C(Nc3ccc(Cl)c(Cl)c3)C2)C1	365.106	3.830	44.370	3.000	2.000	5.000
CCc1ccc2c(N3CCN(C)CC3)nccc2c1-c1ccc(Br)cc1	409.115	4.979	19.370	3.000	0.000	3.000
Nc1cc2cc(Br)ccc2c(=O)n1CC(F)CF	316.002	2.654	48.020	3.000	1.000	3.000
COCc1cccc(C2=CC3=C(Br)C=C(c4cccnc4)C3=C2O)c1	393.036	5.183	42.350	3.000	1.000	4.000
CCc1c[nH]c(=O)c2c1N(C)C(=Nc1ccc(Br)cc1)C1CC3(C)CN(CCC13)C2	468.152	4.728	51.700	3.000	1.000	2.000
